120 100 1488,552,1224,1200
121 100 1536,552,1224,1200
122 100 1560,552,1224,1200
123 100 1608,552,1224,1200
124 100 1632,552,1224,1200
125 100 1632,552,1224,1200
126 100 1632,552,1224,1200
127 100 1632,552,1224,1200
128 100 1608,576,1224,1200
129 100 1608,576,1224,1200
130 100 1608,576,1224,1200
131 100 1560,576,1224,1224
132 100 1536,600,1224,1200
133 100 1512,600,1224,1200
134 100 1488,600,1224,1200
135 100 1440,600,1224,1200
136 100 1416,600,1224,1200
137 100 1368,600,1224,1200
138 100 1344,600,1224,1200
139 100 1296,600,1224,1200
140 100 1248,600,1224,1200
141 100 1224,576,1224,1224
142 100 1200,576,1224,1224
143 100 1176,576,1224,1200
144 100 1128,576,1224,1200
145 100 1104,576,1224,1200
146 100 1056,576,1224,1200
147 100 1032,576,1224,1200
148 100 960,552,1224,1224
149 100 936,552,1224,1224
150 100 864,552,1224,1224
151 100 864,552,1224,1224
152 100 792,576,1224,1200
153 100 744,576,1224,1200
154 100 720,576,1224,1200
155 100 672,576,1224,1200
156 100 648,576,1224,1200
157 100 576,576,1224,1200
158 100 552,576,1224,1200
159 100 480,576,1224,1200
160 100 456,576,1224,1200
161 100 384,576,1224,1200
162 100 384,576,1224,1200
163 100 312,576,1224,1200
164 100 312,576,1224,1200
165 100 240,552,1224,1224
166 100 216,576,1224,1200
167 100 144,552,1224,1224
168 100 120,552,1224,1224
169 100 48,552,1224,1200
170 100 48,552,1224,1200
171 100 0,552,1224,1200
172 100 0,552,1224,1200
173 100 0,552,1224,1200
174 100 0,552,1224,1200
175 100 24,552,1224,1200
176 100 0,528,1224,1224
177 100 0,528,1224,1224
178 100 0,528,1224,1224
179 100 0,528,1224,1224
180 100 0,528,1224,1224
181 100 24,528,1224,1224
182 100 24,528,1224,1224
183 100 72,528,1224,1224
184 100 72,528,1224,1200
185 100 48,528,1224,1200
186 100 24,528,1224,1200
187 100 24,528,1224,1200
188 100 24,528,1224,1200
189 100 24,504,1224,1224
190 100 24,504,1224,1224
191 100 3552,528,1224,1200
192 100 3576,504,1224,1224
193 100 3600,504,1224,1224
194 100 3624,504,1224,1224
195 100 3648,504,1224,1224
196 100 3672,504,1224,1224
197 100 3672,504,1224,1224
198 100 3672,504,1224,1224
199 100 3696,504,1224,1224
200 100 3696,504,1224,1224
201 100 3672,504,1224,1224
202 100 3672,504,1224,1224
203 100 3624,504,1224,1224
204 100 3624,504,1224,1224
205 100 3504,528,1224,1200
206 100 3480,528,1224,1200
207 100 3576,528,1224,1224
208 100 3552,528,1224,1224
209 100 3648,528,1224,1224
210 100 3720,528,1224,1224
211 100 3408,528,1224,1200
212 100 3408,528,1224,1200
213 100 3384,528,1224,1200
214 100 3408,528,1224,1200
215 100 3408,528,1224,1200
216 100 3408,528,1224,1200
217 100 3432,528,1224,1200
218 100 3432,528,1224,1200
219 100 3408,528,1224,1200
220 100 3408,528,1224,1200
221 100 3432,528,1224,1200
222 100 3456,528,1224,1200
223 100 3528,528,1224,1200
224 100 3528,528,1224,1200
225 100 72,504,1224,1224
226 100 96,504,1224,1224
227 100 0,504,1224,1200
228 100 0,504,1224,1200
229 100 72,504,1224,1200
230 100 96,504,1224,1200
231 100 48,480,1224,1224
232 100 0,480,1224,1200
233 100 0,480,1224,1200
234 100 0,456,1224,1200
235 100 0,432,1224,1224
236 100 0,432,1224,1224
237 100 0,408,1224,1224
238 100 0,408,1224,1200
239 100 0,408,1224,1200
240 100 24,384,1224,1224
241 100 24,384,1224,1224
242 100 0,384,1224,1224
243 100 24,384,1224,1200
244 100 0,384,1224,1200
245 100 0,384,1224,1200
246 100 0,384,1224,1200
247 100 0,384,1224,1200
248 100 0,384,1224,1200
249 100 0,384,1224,1200
250 100 0,384,1224,1224
251 100 0,384,1224,1224
252 100 0,384,1224,1224
253 100 24,408,1224,1224
254 100 24,408,1224,1224
255 100 24,408,1224,1224
256 100 96,432,1224,1200
257 100 120,432,1224,1200
258 100 120,432,1224,1200
259 100 144,432,1224,1200
260 100 168,408,1224,1224
261 100 168,408,1224,1224
262 100 168,408,1224,1224
263 100 192,408,1224,1224
264 100 192,408,1224,1224
265 100 192,408,1224,1224
266 100 192,408,1224,1224
267 100 192,408,1224,1224
268 100 216,408,1224,1224
269 100 216,408,1224,1224
270 100 216,408,1224,1224
271 100 240,408,1224,1224
272 100 240,408,1224,1224
273 100 240,432,1224,1200
274 100 264,432,1224,1200
275 100 264,432,1224,1200
276 100 264,408,1224,1224
277 100 264,408,1224,1224
278 100 288,408,1224,1224
279 100 288,408,1224,1200
280 100 288,408,1224,1200
281 100 312,408,1224,1200
282 100 312,408,1224,1200
283 100 336,384,1224,1224
284 100 360,384,1224,1224
285 100 360,384,1224,1224
286 100 360,384,1224,1200
287 100 384,384,1224,1200
288 100 384,384,1224,1200
289 100 384,384,1224,1200
290 100 384,384,1224,1200
291 100 408,384,1224,1200
292 100 432,384,1224,1200
293 100 432,384,1224,1200
294 100 456,360,1224,1200
295 100 456,360,1224,1200
296 100 456,360,1224,1200
297 100 480,336,1224,1224
298 100 480,360,1224,1200
299 100 480,360,1224,1200
300 100 504,360,1224,1200
301 100 504,336,1224,1224
302 100 504,336,1224,1224
303 100 552,336,1224,1200
304 100 576,336,1224,1200
305 100 576,336,1224,1200
306 100 624,336,1224,1224
307 100 648,336,1224,1224
308 100 648,336,1224,1224
309 100 696,360,1224,1224
310 100 696,360,1224,1200
311 100 720,360,1224,1200
312 100 744,336,1224,1224
313 100 744,336,1224,1224
314 100 744,336,1224,1224
315 100 768,336,1224,1200
316 100 768,336,1224,1224
317 100 768,336,1224,1224
318 100 840,360,1224,1200
319 100 840,360,1224,1224
320 100 840,360,1224,1224
321 100 888,384,1224,1200
322 100 888,384,1224,1200
323 100 888,384,1224,1200
324 100 936,408,1224,1200
325 100 936,408,1224,1200
326 100 936,408,1224,1200
327 100 984,408,1224,1200
328 100 984,408,1224,1200
329 100 984,408,1224,1200
330 100 1008,432,1224,1200
331 100 1008,432,1224,1200
332 100 1008,432,1224,1200
333 100 1032,456,1224,1200
334 100 1032,456,1224,1200
335 100 1032,456,1224,1200
336 100 1056,456,1224,1200
337 100 1056,456,1224,1200
338 100 1056,456,1224,1200
339 100 1080,480,1224,1200
340 100 1104,480,1224,1224
341 100 1104,480,1224,1224
342 100 1128,504,1224,1200
343 100 1128,504,1224,1200
344 100 1128,504,1224,1200
345 100 1128,504,1224,1224
346 100 1128,528,1224,1200
347 100 1128,552,1224,1200
348 100 1128,552,1224,1200
349 100 1152,552,1224,1200
350 100 1152,552,1224,1224
351 100 1176,552,1224,1224
352 100 1176,576,1224,1200
353 100 1152,576,1224,1224
354 100 1152,600,1224,1200
355 100 1152,600,1224,1200
356 100 1152,600,1224,1224
357 100 1128,600,1224,1200
358 100 1128,600,1224,1224
359 100 1104,624,1224,1200
360 100 1104,600,1224,1224
361 100 1128,600,1224,1224
362 100 1128,600,1224,1224
363 100 1152,624,1224,1200
364 100 1152,624,1224,1200
365 100 1128,600,1224,1200
366 100 1128,600,1224,1200
367 100 1128,576,1224,1224
368 100 1128,576,1224,1224
369 100 1128,576,1224,1224
370 100 1128,576,1224,1224
371 100 1128,576,1224,1224
372 100 1128,576,1224,1224
373 100 1128,576,1224,1224
374 100 1128,576,1224,1224
375 100 1128,576,1224,1224
376 100 1152,576,1224,1224
377 100 1152,576,1224,1224
378 100 1176,576,1224,1224
379 100 1176,576,1224,1224
380 100 1176,576,1224,1224
381 100 1152,576,1224,1200
382 100 1152,576,1224,1200
383 100 1152,576,1224,1200
384 100 1152,552,1224,1200
385 100 1176,528,1224,1200
386 100 1176,480,1224,1200
387 100 1176,456,1224,1224
388 100 1152,408,1224,1224
389 100 1128,408,1224,1200
390 100 1128,408,1224,1200
391 100 1128,408,1224,1200
392 100 1128,408,1224,1200
393 100 1128,408,1224,1200
394 100 1128,408,1224,1224
395 100 1128,408,1224,1224
396 100 1128,408,1224,1224
397 100 1128,408,1224,1224
398 100 1104,408,1224,1200
399 100 1104,384,1224,1224
400 100 1080,360,1224,1200
401 100 1080,336,1224,1224
402 100 1032,312,1224,1224
403 100 1032,312,1224,1200
404 100 984,288,1224,1200
405 100 984,288,1224,1200
406 100 984,288,1224,1224
407 100 984,288,1224,1224
408 100 1008,312,1224,1200
409 100 1008,312,1224,1200
410 100 1008,312,1224,1200
411 100 1008,312,1224,1224
412 100 1008,336,1224,1200
413 100 1032,360,1224,1200
414 100 1056,408,1224,1200
415 100 1056,408,1224,1200
416 100 1056,432,1224,1224
417 100 1080,456,1224,1224
418 100 1056,480,1224,1200
419 100 1056,480,1224,1200
420 100 1008,504,1224,1200
421 100 1008,504,1224,1224
422 100 984,504,1224,1200
423 100 984,504,1224,1224
424 100 960,528,1224,1200
425 100 960,528,1224,1200
426 100 936,528,1224,1224
427 100 936,528,1224,1224
428 100 912,552,1224,1200
429 100 912,552,1224,1200
430 100 888,552,1224,1224
431 100 888,552,1224,1224
432 100 888,576,1224,1200
433 100 864,576,1224,1200
434 100 864,552,1224,1224
435 100 840,552,1224,1224
436 100 816,552,1224,1224
437 100 816,552,1224,1200
438 100 768,552,1224,1224
439 100 768,552,1224,1224
440 100 720,552,1224,1200
441 100 720,552,1224,1224
442 100 696,552,1224,1200
443 100 672,552,1224,1200
444 100 672,552,1224,1200
445 100 648,552,1224,1200
446 100 648,552,1224,1200
447 100 624,552,1224,1200
448 100 600,552,1224,1200
449 100 600,552,1224,1200
450 100 576,552,1224,1200
451 100 552,552,1224,1200
452 100 552,552,1224,1200
453 100 528,552,1224,1200
454 100 504,552,1224,1200
455 100 504,552,1224,1200
456 100 480,552,1224,1200
457 100 480,552,1224,1200
458 100 480,552,1224,1200
459 100 432,552,1224,1200
460 100 432,552,1224,1200
461 100 432,552,1224,1200
462 100 384,552,1224,1200
463 100 384,552,1224,1200
464 100 384,552,1224,1200
465 100 360,528,1224,1224
466 100 360,528,1224,1200
467 100 360,528,1224,1200
468 100 336,528,1224,1200
469 100 336,528,1224,1200
470 100 336,528,1224,1200
471 100 312,528,1224,1200
472 100 312,528,1224,1200
473 100 312,528,1224,1200
474 100 288,504,1224,1200
475 100 288,480,1224,1224
476 100 288,480,1224,1224
477 100 264,480,1224,1200
478 100 264,480,1224,1200
479 100 264,480,1224,1200
480 100 240,456,1224,1200
481 100 240,456,1224,1200
482 100 240,456,1224,1200
483 100 216,432,1224,1200
484 100 192,432,1224,1200
485 100 192,432,1224,1200
486 100 168,384,1224,1224
487 100 144,384,1224,1224
488 100 144,384,1224,1224
489 100 120,360,1224,1200
490 100 96,336,1224,1224
491 100 96,336,1224,1224
492 100 96,336,1224,1224
493 100 96,336,1224,1224
494 100 96,336,1224,1224
495 100 96,336,1224,1224
496 100 96,336,1224,1224
497 100 72,312,1224,1224
498 100 72,312,1224,1224
499 100 72,312,1224,1224
500 100 48,312,1224,1200
501 100 48,312,1224,1200
502 100 48,312,1224,1200
503 100 24,288,1224,1224
504 100 24,288,1224,1224
505 100 24,288,1224,1224
506 100 24,312,1224,1224
507 100 48,312,1224,1224
508 100 48,312,1224,1224
509 100 24,312,1224,1200
510 100 24,312,1224,1200
511 100 24,312,1224,1200
512 100 24,288,1224,1224
513 100 24,288,1224,1224
514 100 24,288,1224,1224
515 100 48,312,1224,1200
516 100 48,312,1224,1200
517 100 48,312,1224,1200
518 100 48,312,1224,1224
519 100 48,312,1224,1224
520 100 48,312,1224,1224
521 100 24,336,1224,1200
522 100 24,336,1224,1224
523 100 24,336,1224,1224
524 100 0,360,1224,1200
525 100 0,360,1224,1200
526 100 0,360,1224,1200
527 100 0,336,1224,1224
528 100 0,336,1224,1224
529 100 0,336,1224,1224
530 100 0,336,1224,1200
531 100 0,336,1224,1200
532 100 0,336,1224,1200
533 100 0,336,1224,1200
534 100 0,336,1224,1200
535 100 0,336,1224,1200
536 100 0,360,1224,1200
537 100 0,360,1224,1200
538 100 0,360,1224,1200
539 100 0,384,1224,1200
540 100 0,384,1224,1200
541 100 0,384,1224,1200
542 100 24,432,1224,1200
543 100 0,456,1224,1200
544 100 24,456,1224,1200
545 100 24,456,1224,1200
546 100 0,456,1224,1224
547 100 24,480,1224,1200
548 100 24,480,1224,1200
549 100 0,480,1224,1224
550 100 24,504,1224,1200
551 100 24,504,1224,1200
552 100 24,528,1224,1224
553 100 24,528,1224,1224
554 100 24,528,1224,1224
555 100 0,552,1224,1224
556 100 24,600,1224,1200
557 100 0,600,1224,1200
558 100 0,600,1224,1200
559 100 0,624,1224,1224
560 100 0,624,1224,1224
561 100 24,696,1224,1224
562 100 0,720,1224,1200
563 100 0,720,1224,1200
564 100 0,768,1224,1200
565 100 0,768,1224,1200
566 100 0,768,1224,1200
567 100 0,768,1224,1224
568 100 0,768,1224,1224
569 100 0,768,1224,1224
570 100 0,792,1224,1200
571 100 24,792,1224,1224
572 100 24,792,1224,1224
573 100 0,816,1224,1200
574 100 0,816,1224,1200
575 100 0,816,1224,1200
576 100 48,792,1224,1200
577 100 96,792,1224,1200
578 100 144,792,1224,1200
579 100 168,768,1224,1224
580 100 216,768,1224,1200
581 100 240,744,1224,1224
582 100 264,744,1224,1200
583 100 288,744,1224,1200
584 100 264,744,1224,1200
585 100 264,720,1224,1224
586 100 264,720,1224,1224
587 100 264,720,1224,1200
588 100 264,720,1224,1200
589 100 288,720,1224,1200
590 100 288,720,1224,1200
591 100 288,696,1224,1224
592 100 288,696,1224,1200
593 100 288,696,1224,1200
594 100 312,672,1224,1200
595 100 312,672,1224,1200
596 100 312,672,1224,1200
597 100 336,648,1224,1200
598 100 336,648,1224,1200
599 100 336,624,1224,1224
600 100 360,624,1224,1224
601 100 360,624,1224,1200
602 100 384,624,1224,1200
603 100 408,624,1224,1200
604 100 408,600,1224,1224
605 100 432,600,1224,1200
606 100 456,600,1224,1200
607 100 480,600,1224,1200
608 100 480,600,1224,1200
609 100 504,576,1224,1224
610 100 528,576,1224,1224
611 100 552,576,1224,1200
612 100 552,576,1224,1224
613 100 576,576,1224,1224
614 100 576,576,1224,1224
615 100 576,576,1224,1200
616 100 576,576,1224,1200
617 100 576,552,1224,1224
618 100 576,552,1224,1200
619 100 552,552,1224,1224
620 100 528,552,1224,1224
621 100 504,576,1224,1200
622 100 504,576,1224,1200
623 100 480,576,1224,1200
624 100 480,576,1224,1200
625 100 456,576,1224,1200
626 100 456,552,1224,1224
627 100 456,552,1224,1224
628 100 456,552,1224,1224
629 100 432,552,1224,1224
630 100 408,552,1224,1200
631 100 384,552,1224,1200
632 100 384,552,1224,1200
633 100 360,552,1224,1200
634 100 336,552,1224,1200
635 100 312,528,1224,1224
636 100 312,528,1224,1224
637 100 288,528,1224,1224
638 100 288,528,1224,1224
639 100 264,528,1224,1200
640 100 240,528,1224,1200
641 100 192,528,1224,1224
642 100 192,528,1224,1224
643 100 168,552,1224,1200
644 100 144,552,1224,1200
645 100 120,552,1224,1224
646 100 96,552,1224,1224
647 100 96,576,1224,1200
648 100 72,552,1224,1224
649 100 72,552,1224,1200
650 100 48,552,1224,1224
651 100 48,552,1224,1200
652 100 24,552,1224,1224
653 100 0,552,1224,1224
654 100 0,576,1224,1200
655 100 24,552,1224,1224
656 100 0,552,1224,1200
657 100 0,528,1224,1224
658 100 24,528,1224,1224
659 100 0,528,1224,1224
660 100 24,528,1224,1200
661 100 24,528,1224,1224
662 100 24,528,1224,1224
663 100 24,528,1224,1200
664 100 0,528,1224,1200
665 100 0,528,1224,1200
666 100 48,528,1224,1200
667 100 24,528,1224,1200
668 100 0,528,1224,1200
669 100 0,528,1224,1200
670 100 48,528,1224,1200
671 100 0,528,1224,1200
672 100 48,528,1224,1224
673 100 120,528,1224,1224
674 100 48,552,1224,1200
675 100 3408,552,1224,1200
676 100 0,576,1224,1200
677 100 3504,576,1224,1200
678 100 0,552,1224,1224
679 100 3408,552,1224,1200
680 100 3528,552,1224,1200
681 100 3576,528,1224,1224
682 100 3648,528,1224,1224
683 100 3696,528,1224,1224
684 100 3648,528,1224,1224
685 100 3600,528,1224,1224
686 100 3552,528,1224,1224
687 100 3600,528,1224,1224
688 100 3360,528,1224,1224
689 100 3408,528,1224,1200
690 100 3408,528,1224,1200
691 100 3480,528,1224,1200
692 100 3288,528,1224,1200
693 100 3312,504,1224,1224
694 100 3360,504,1224,1224
695 100 3360,504,1224,1224
696 100 3192,504,1224,1224
697 100 3216,504,1224,1224
698 100 3192,504,1224,1224
699 100 3168,504,1224,1224
700 100 3192,504,1224,1224
701 100 3168,504,1224,1224
702 100 3144,528,1224,1200
703 100 3120,528,1224,1200
704 100 3144,504,1224,1224
705 100 3048,504,1224,1224
706 100 3096,504,1224,1200
707 100 3024,504,1224,1200
708 100 2952,480,1224,1224
709 100 2976,480,1224,1224
710 100 2976,480,1224,1200
711 100 2904,480,1224,1200
712 100 2928,456,1224,1224
713 100 2880,456,1224,1200
714 100 2856,432,1224,1224
715 100 2880,432,1224,1200
716 100 2808,408,1224,1224
717 100 2736,408,1224,1200
718 100 2736,408,1224,1200
719 100 2712,384,1224,1224
720 100 2712,384,1224,1200
721 100 2688,360,1224,1224
722 100 2688,360,1224,1200
723 100 2688,360,1224,1200
724 100 2688,336,1224,1224
725 100 2712,336,1224,1200
726 100 2736,312,1224,1224
727 100 2760,312,1224,1200
728 100 2784,312,1224,1200
729 100 2808,288,1224,1224
730 100 2928,288,1224,1200
731 100 2952,288,1224,1200
732 100 2928,288,1224,1200
733 100 3000,264,1224,1224
734 100 3000,264,1224,1200
735 100 3024,264,1224,1200
736 100 3048,264,1224,1200
737 100 3024,264,1224,1200
738 100 3048,264,1224,1200
739 100 3048,264,1224,1200
740 100 3048,264,1224,1200
741 100 3048,264,1224,1200
742 100 3072,264,1224,1200
743 100 3072,264,1224,1200
744 100 3048,264,1224,1200
745 100 3072,264,1224,1200
746 100 3096,240,1224,1224
747 100 3120,240,1224,1224
748 100 3168,240,1224,1200
749 100 3192,240,1224,1200
750 100 3072,216,1224,1224
751 100 3120,216,1224,1224
752 100 3144,216,1224,1200
753 100 3192,216,1224,1200
754 100 3168,216,1224,1200
755 100 3192,216,1224,1200
756 100 3144,216,1224,1200
757 100 3096,216,1224,1224
758 100 3048,216,1224,1224
759 100 3192,240,1224,1200
760 100 3192,240,1224,1200
761 100 3144,240,1224,1200
762 100 3144,240,1224,1224
763 100 3144,240,1224,1200
764 100 3192,240,1224,1200
765 100 3192,240,1224,1200
766 100 3192,240,1224,1200
767 100 3192,240,1224,1200
768 100 3192,240,1224,1200
769 100 3216,240,1224,1200
770 100 3192,240,1224,1200
771 100 3216,240,1224,1200
772 100 3216,240,1224,1200
773 100 3216,240,1224,1200
774 100 3192,240,1224,1200
775 100 3096,240,1224,1224
776 100 3072,240,1224,1224
777 100 3216,288,1224,1200
778 100 3096,312,1224,1200
779 100 3120,336,1224,1200
780 100 3120,360,1224,1200
781 100 3240,360,1224,1200
782 100 3168,384,1224,1224
783 100 3120,408,1224,1200
784 100 3240,432,1224,1200
785 100 3264,432,1224,1200
786 100 3168,432,1224,1224
787 100 3144,456,1224,1200
788 100 3216,456,1224,1200
789 100 3144,480,1224,1200
790 100 3144,480,1224,1200
791 100 3120,504,1224,1200
792 100 3168,504,1224,1224
793 100 3120,528,1224,1200
794 100 3216,528,1224,1200
795 100 3144,552,1224,1200
796 100 3144,552,1224,1200
797 100 3144,552,1224,1200
798 100 3144,552,1224,1200
799 100 3144,552,1224,1200
800 100 3144,552,1224,1200
801 100 3144,552,1224,1200
802 100 3120,552,1224,1200
803 100 3120,552,1224,1200
804 100 3120,552,1224,1200
805 100 3096,552,1224,1200
806 100 3072,552,1224,1224
807 100 3096,576,1224,1200
808 100 3096,576,1224,1200
809 100 3000,600,1224,1200
810 100 2976,600,1224,1200
811 100 2976,624,1224,1200
812 100 2976,624,1224,1200
813 100 2904,624,1224,1200
814 100 2904,624,1224,1200
815 100 2904,624,1224,1200
816 100 2904,624,1224,1200
817 100 2904,624,1224,1200
818 100 2904,624,1224,1200
819 100 2928,600,1224,1224
820 100 2928,600,1224,1224
821 100 2856,600,1224,1224
822 100 2856,600,1224,1224
823 100 2856,600,1224,1200
824 100 2856,600,1224,1200
825 100 2904,600,1224,1200
826 100 2928,576,1224,1224
827 100 2952,576,1224,1200
828 100 2952,576,1224,1200
829 100 2952,576,1224,1200
830 100 2952,576,1224,1200
831 100 2952,576,1224,1200
832 100 2952,576,1224,1200
833 100 2952,576,1224,1200
834 100 2880,576,1224,1200
835 100 2880,576,1224,1200
836 100 2880,576,1224,1200
837 100 2904,576,1224,1200
838 100 2832,576,1224,1200
839 100 2808,576,1224,1200
840 100 2832,576,1224,1200
841 100 2832,576,1224,1200
842 100 2760,552,1224,1224
843 100 2760,552,1224,1224
844 100 2712,552,1224,1224
845 100 2712,552,1224,1224
846 100 2688,576,1224,1200
847 100 2688,576,1224,1200
848 100 2688,576,1224,1200
849 100 2688,576,1224,1200
850 100 2688,576,1224,1200
851 100 2688,576,1224,1200
852 100 2688,576,1224,1200
853 100 2616,576,1224,1200
854 100 2616,576,1224,1200
855 100 2592,576,1224,1200
856 100 2592,576,1224,1200
857 100 2568,552,1224,1224
858 100 2568,552,1224,1224
859 100 2544,552,1224,1200
860 100 2544,552,1224,1200
861 100 2544,552,1224,1200
862 100 2544,552,1224,1200
863 100 2520,552,1224,1200
864 100 2520,552,1224,1200
865 100 2496,552,1224,1224
866 100 2496,552,1224,1224
867 100 2472,552,1224,1224
868 100 2472,552,1224,1224
869 100 2448,552,1224,1224
870 100 2448,552,1224,1224
871 100 2448,552,1224,1224
872 100 2448,552,1224,1224
873 100 2424,552,1224,1200
874 100 2424,552,1224,1200
875 100 2400,552,1224,1224
876 100 2400,552,1224,1224
877 100 2376,552,1224,1224
878 100 2376,552,1224,1224
879 100 2376,552,1224,1224
880 100 2352,552,1224,1224
881 100 2352,552,1224,1224
882 100 2352,552,1224,1224
883 100 2352,552,1224,1224
884 100 2352,552,1224,1224
885 100 2328,552,1224,1224
886 100 2328,552,1224,1224
887 100 2328,576,1224,1200
888 100 2328,576,1224,1200
889 100 2304,576,1224,1200
890 100 2304,576,1224,1200
891 100 2304,576,1224,1224
892 100 2304,576,1224,1224
893 100 2304,576,1224,1224
894 100 2304,576,1224,1224
895 100 2304,576,1224,1224
896 100 2304,576,1224,1224
897 100 2304,600,1224,1200
898 100 2304,600,1224,1200
899 100 2304,600,1224,1200
900 100 2304,576,1224,1224
901 100 2304,576,1224,1224
902 100 2304,576,1224,1200
903 100 2304,552,1224,1224
904 100 2304,552,1224,1224
905 100 2304,552,1224,1200
906 100 2328,528,1224,1224
907 100 2328,528,1224,1200
908 100 2328,528,1224,1200
909 100 2328,504,1224,1224
910 100 2328,504,1224,1224
911 100 2328,504,1224,1224
912 100 2328,504,1224,1200
913 100 2328,504,1224,1200
914 100 2328,504,1224,1200
915 100 2352,504,1224,1200
916 100 2352,504,1224,1200
917 100 2352,480,1224,1224
918 100 2352,480,1224,1200
919 100 2352,480,1224,1200
920 100 2376,480,1224,1200
921 100 2376,480,1224,1200
922 100 2376,480,1224,1200
923 100 2376,480,1224,1200
924 100 2376,480,1224,1200
925 100 2376,480,1224,1200
926 100 2376,480,1224,1224
927 100 2376,480,1224,1224
928 100 2376,480,1224,1224
929 100 2376,480,1224,1224
930 100 2376,480,1224,1200
931 100 2376,480,1224,1200
932 100 2352,432,1224,1200
933 100 2352,408,1224,1200
934 100 2328,360,1224,1224
935 100 2328,360,1224,1200
936 100 2328,336,1224,1200
937 100 2328,312,1224,1224
938 100 2328,288,1224,1224
939 100 2328,288,1224,1200
940 100 2328,264,1224,1224
941 100 2352,264,1224,1224
942 100 2352,264,1224,1224
943 100 2352,264,1224,1200
944 100 2352,264,1224,1200
945 100 2352,240,1224,1224
946 100 2352,240,1224,1200
947 100 2352,240,1224,1200
948 100 2328,216,1224,1200
949 100 2328,216,1224,1200
950 100 2328,216,1224,1200
951 100 2328,192,1224,1200
952 100 2328,192,1224,1200
953 100 2328,192,1224,1200
954 100 2328,216,1224,1200
955 100 2352,216,1224,1200
956 100 2376,240,1224,1224
957 100 2400,264,1224,1200
958 100 2448,336,1224,1224
959 100 2472,360,1224,1224
960 100 2520,408,1224,1200
961 100 2544,432,1224,1200
962 100 2544,432,1224,1200
963 100 2616,480,1224,1200
